mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
449,16681491,16683187,Geometry,Geometry Group,,,,,,,,,,,
450,16691746,16693442,Geometry,Geometry Group,,,,,,,,,,,
451,16698612,16700308,Geometry,Geometry Group,,,,,,,,,,,
452,16705479,16707175,Geometry,Geometry Group,,,,,,,,,,,
453,16712346,16714042,Geometry,Geometry Group,,,,,,,,,,,
454,16719212,16720908,Geometry,Geometry Group,,,,,,,,,,,
455,16726078,16727774,Geometry,Geometry Group,,,,,,,,,,,
456,16732955,16734651,Geometry,Geometry Group,,,,,,,,,,,
457,16745749,16747445,Geometry,Geometry Group,,,,,,,,,,,
458,16752616,16754312,Geometry,Geometry Group,,,,,,,,,,,
459,16759482,16761178,Geometry,Geometry Group,,,,,,,,,,,
460,16766348,16768044,Geometry,Geometry Group,,,,,,,,,,,
461,16773225,16774921,Geometry,Geometry Group,,,,,,,,,,,
462,16789399,16791095,Geometry,Geometry Group,,,,,,,,,,,
463,16796262,16797958,Geometry,Geometry Group,,,,,,,,,,,
464,16803119,16804815,Geometry,Geometry Group,,,,,,,,,,,
465,16820395,16822091,Geometry,Geometry Group,,,,,,,,,,,
466,16827264,16828960,Geometry,Geometry Group,,,,,,,,,,,
467,16829779,16834419,Flange-3442,Geometry Group,,85940e38-f00d-5149-a409-953392d1576e,,,,,,,,,
468,16839224,16840920,Geometry,Geometry Group,,,,,,,,,,,
469,16851785,16856423,Flange-3562,Geometry Group,,81f1af96-a5f0-5684-a3ab-6b403e07e20f,,,,,,,,,
470,16858101,16862740,Flange-3545,Geometry Group,,5adb1640-3068-592c-bd08-d2eba3462769,,,,,,,,,
471,16865504,16870143,Flange-3552,Geometry Group,,5a056dd2-0708-5d0a-973f-187118bfe387,,,,,,,,,
472,16870600,16875243,Flange-3553,Geometry Group,,7bda6ac9-2090-51fa-81e5-ca9065c125ed,,,,,,,,,
473,16875700,16880342,Flange-3554,Geometry Group,,9fb4e414-e772-5446-a5cf-ece6ae67550b,,,,,,,,,
474,16880799,16885441,Flange-3555,Geometry Group,,7c891efa-3c4b-564c-b2d6-bb19149af620,,,,,,,,,
475,16890015,16894646,Flange-3540,Geometry Group,,5cc4df11-41fc-5f0e-934a-cb25f9d15919,,,,,,,,,
476,16903481,16908123,Flange-3593,Geometry Group,,9d46cc92-5fe5-5980-8d32-c6443e2d69e7,,,,,,,,,
477,16908580,16913222,Flange-3594,Geometry Group,,ff5bf935-8401-5095-884e-844cf5c1a103,,,,,,,,,
478,16914765,16919348,Weldolet-0233,Geometry Group,,fa169594-2280-51b4-9697-ada924db8a9e,,,,,,,,,
479,16921750,16926395,Flange-3589,Geometry Group,,2c53f6c4-82b5-555d-a4ce-43638b47b223,,,,,,,,,
480,16926852,16931497,Flange-3590,Geometry Group,,917cabd8-d91d-552a-9083-5473d03a5602,,,,,,,,,
481,16935844,16940493,Flange-3599,Geometry Group,,e6d7bcd6-2590-564b-bf2a-c6537f10c918,,,,,,,,,
482,16940950,16945603,Flange-3600,Geometry Group,,b318cc3c-9783-526f-b8de-c7e7058a2832,,,,,,,,,
483,16949815,16954464,Flange-3601,Geometry Group,,488cbc94-13bc-5569-a74a-284b613fa23b,,,,,,,,,
484,16954921,16959570,Flange-3602,Geometry Group,,00ed2df0-1c28-526e-aee7-ac333499fa91,,,,,,,,,
485,16960027,16964670,Flange-3603,Geometry Group,,737040f5-8795-5ee7-948c-b197e6014e2e,,,,,,,,,
486,16968882,16973524,Flange-3547,Geometry Group,,7c10d6b1-e165-5889-88c9-06e69120493f,,,,,,,,,
487,16973981,16978623,Flange-3548,Geometry Group,,eb83a652-287b-523d-a950-5a1914b3d2b8,,,,,,,,,
488,16979080,16983721,Flange-3549,Geometry Group,,8e60c662-e1eb-5a9b-9f3e-a0f14c32713b,,,,,,,,,
489,16984178,16988819,Flange-3550,Geometry Group,,80632ace-0eab-530c-aeff-ada828e46a65,,,,,,,,,
490,16989276,16993928,Flange-3551,Geometry Group,,210f54e3-15f4-5c1d-b637-55f8a1991300,,,,,,,,,
491,16998502,17003139,Flange-3563,Geometry Group,,18f9e340-7d2a-501a-951d-b13ac818981b,,,,,,,,,
492,17003596,17008239,Flange-3564,Geometry Group,,5329485f-ba29-5770-9b87-176d3c9b9cda,,,,,,,,,
493,17008696,17013339,Flange-3565,Geometry Group,,1b98d369-5d6e-5839-aa10-04d3a1106cb2,,,,,,,,,
494,17013796,17018438,Flange-3566,Geometry Group,,6dd85c57-4e77-5f07-9148-ded2c638431d,,,,,,,,,
495,17018895,17023537,Flange-3567,Geometry Group,,8dfa5254-20b2-5864-9272-525bec4bf091,,,,,,,,,
496,17023994,17028647,Flange-3568,Geometry Group,,094a3604-925b-5b5b-87b2-4b6ac24720ef,,,,,,,,,
497,17036126,17040767,Flange-3450,Geometry Group,,c163df79-52e7-5c28-b8b7-f2038b6a5606,,,,,,,,,
498,17041224,17045865,Flange-3451,Geometry Group,,e5b97653-c870-543d-b0ba-c89e6824b823,,,,,,,,,
499,17047770,17052356,Weldolet-0213,Geometry Group,,b7eb4e36-02f7-59c0-978f-941c451fd63a,,,,,,,,,
500,17054758,17059391,Flange-3526,Geometry Group,,b2748334-302c-5e42-8a04-f5cb41cd7f84,,,,,,,,,
501,17059848,17064481,Flange-3527,Geometry Group,,f740228f-1dcd-5198-ac1f-b097c9b79587,,,,,,,,,
502,17067607,17072245,Flange-3447,Geometry Group,,0cd21c61-1b29-5b56-aaa7-96371ff72e7e,,,,,,,,,
503,17072702,17077344,Flange-3448,Geometry Group,,e72466ab-3655-5daa-9e94-bf0415250168,,,,,,,,,
504,17077801,17082433,Flange-3449,Geometry Group,,74379fae-6cff-5e96-b851-810290efb21c,,,,,,,,,
505,17086283,17090921,Flange-3528,Geometry Group,,fc1563d1-13ff-5cb7-9936-f9514f9500bb,,,,,,,,,
506,17091378,17096016,Flange-3529,Geometry Group,,f73b02b7-e536-5fd6-a169-c155586006fb,,,,,,,,,
507,17102038,17106622,Weldolet-0232,Geometry Group,,4be9eeb0-f6af-53f2-b578-ff75201eab67,,,,,,,,,
508,17110450,17115071,Flange-3427,Geometry Group,,fc4cc338-5764-594b-a046-96c949a9f789,,,,,,,,,
509,17115528,17120149,Flange-3428,Geometry Group,,89942119-a42a-59d2-a490-0e906ac95b6b,,,,,,,,,
510,17120606,17125231,Flange-3429,Geometry Group,,a18e41fb-2591-5d0b-8bb1-163c44c3b959,,,,,,,,,
511,17134886,17136582,Geometry,Geometry Group,,,,,,,,,,,
512,17141749,17143445,Geometry,Geometry Group,,,,,,,,,,,
513,17148615,17150311,Geometry,Geometry Group,,,,,,,,,,,
514,17161176,17165806,Flange-3439,Geometry Group,,0990b3ed-9388-593c-82b2-d3936c8d1e7e,,,,,,,,,
515,17170393,17175028,Flange-11605,Geometry Group,,e2f93091-7d2c-58af-843a-a7f5b35921da,,,,,,,,,
516,17175485,17180120,Flange-11607,Geometry Group,,3ed1f15a-effd-5a73-8b40-5cec625e37f6,,,,,,,,,
517,17189686,17194325,Flange-3576,Geometry Group,,be0e9dec-6e1b-5c9c-861d-050170df5851,,,,,,,,,
518,17202605,17207242,Flange-3430,Geometry Group,,afe45590-4b50-554d-aa8c-0f2128c18a47,,,,,,,,,
519,17207699,17212336,Flange-3431,Geometry Group,,ab929f6d-2707-57cd-96ba-3c743b76eba0,,,,,,,,,
520,17212793,17217424,Flange-3432,Geometry Group,,ed9536da-3450-5d2a-bef1-eebbd0effc11,,,,,,,,,
521,17217881,17222512,Flange-3433,Geometry Group,,02278372-c486-5bec-a46c-14bbbd1b28b6,,,,,,,,,
522,17222969,17227610,Flange-3434,Geometry Group,,639acfb2-7e88-5672-8f6a-0dc117ceded1,,,,,,,,,
523,17230601,17235188,Weldolet-0203,Geometry Group,,2ccec095-dfc2-51b3-b2fa-612a87b6d70d,,,,,,,,,
524,17238331,17242969,Flange-3575,Geometry Group,,7cc58c56-b130-5fd8-8618-80115a875de7,,,,,,,,,
525,17250525,17255157,Flange-3435,Geometry Group,,41c40d07-384d-5217-9e5d-3ed317b0f642,,,,,,,,,
526,17257062,17261650,Weldolet-0204,Geometry Group,,b156fb43-4be7-5139-9452-ab7522f6d9a3,,,,,,,,,
527,17264723,17268343,Utility_FOUR_HOLE_PLATE_4-1-C7,Geometry Group,,1e7465b2-b097-5e40-85af-fcf4225969f1,,,,,,,,,
528,17271033,17274604,Utility_PLATE_2-1-C4,Geometry Group,,efa4bded-09c7-5994-b040-97249e09bc56,,,,,,,,,
529,17276570,17280106,Utility_PLATE_2-1-C6,Geometry Group,,0bcf12a0-48e9-5569-8a0a-a3266e5919fd,,,,,,,,,
530,17282426,17285965,Utility_PLATE_2-1-C1,Geometry Group,,e46524f9-7cb0-5a6a-bfe4-559dbb371343,,,,,,,,,
531,17287931,17291466,Utility_PLATE_2-1-C5,Geometry Group,,43d3e0ab-e53f-516e-a95d-f227cd148015,,,,,,,,,
532,17468986,17472654,Aspects,Geometry Group,,bd3caf4c-588a-5e67-8a63-1d29afe70793,,,,,,,,,
533,17476568,17480313,Aspects,Geometry Group,,4914f062-4ed4-585d-aea8-43c673a4e686,,,,,,,,,
534,17487580,17491326,Aspects,Geometry Group,,99645a24-bd03-5306-9dcc-18231e7535fe,,,,,,,,,
535,17498593,17502338,Aspects,Geometry Group,,84cb2908-4712-5241-9086-25ccc37c62b6,,,,,,,,,
536,17509605,17513352,Aspects,Geometry Group,,d0cb85b4-a184-55d2-8701-d2f466f205fa,,,,,,,,,
537,17517895,17521642,Aspects,Geometry Group,,6e2d2e17-e0dc-5277-a4d1-93b06d62eca9,,,,,,,,,
538,17526185,17529932,Aspects,Geometry Group,,15e18467-a873-5cf9-8bc1-d55305e9f81a,,,,,,,,,
539,17538095,17541840,Aspects,Geometry Group,,ec211037-8526-5fb5-b65f-894da92d4fdc,,,,,,,,,
540,17547677,17551422,Aspects,Geometry Group,,3710542f-12a0-5e2c-808a-c01dfc2e4907,,,,,,,,,
541,17556345,17560094,Aspects,Geometry Group,,a76f2ea8-ce1e-5414-815a-03f26225f93e,,,,,,,,,
542,17562370,17566119,Aspects,Geometry Group,,190a766c-db59-5bab-a513-6e48c035d1e3,,,,,,,,,
543,17568395,17572144,Aspects,Geometry Group,,d1d8455d-db85-5806-842f-9438006c5bf4,,,,,,,,,
544,17574420,17578170,Aspects,Geometry Group,,f98505b7-f6a8-5683-b8fb-f82095072db9,,,,,,,,,
545,17580446,17584196,Aspects,Geometry Group,,1a6bc921-7fa9-5559-82d4-6979ea1f9148,,,,,,,,,
546,17586472,17590222,Aspects,Geometry Group,,e1044d46-c5be-5b05-bce4-32bfba5b6c52,,,,,,,,,
547,17592860,17596595,Aspects,Geometry Group,,b213b24f-eccb-5229-84a8-ec77915782ab,,,,,,,,,
548,17599328,17603062,Aspects,Geometry Group,,419067b1-f2c4-57ef-b9dc-d039ec6d969e,,,,,,,,,
549,17605795,17609529,Aspects,Geometry Group,,a1efe059-4d6d-53a6-87bb-090c10a5646a,,,,,,,,,
550,17612262,17615996,Aspects,Geometry Group,,75d32434-dd75-56a1-9a6a-2455f55d15ca,,,,,,,,,
551,17623689,17628239,Flange-1803,Geometry Group,,496b77be-fc0d-5710-8966-1914c4a2f45d,,,,,,,,,
552,17634704,17639254,Flange-1802,Geometry Group,,ca249228-c80b-59d9-a1ea-7a1ace005696,,,,,,,,,
553,17647248,17651867,Flange-3402,Geometry Group,,b6fca30a-19fc-5e26-8800-9271d6b52aaa,,,,,,,,,
554,17661636,17666277,Flange-3420,Geometry Group,,f9e258cf-5ece-5da7-8fc7-b1c1db650f55,,,,,,,,,
555,17666734,17671375,Flange-3421,Geometry Group,,fa826456-4355-5a87-82d3-37ccf39d216a,,,,,,,,,
556,17676296,17680915,Flange-3678,Geometry Group,,09710c6f-505b-5f2d-b3d4-83a83b68cc33,,,,,,,,,
557,17738397,17742007,Utility_FOUR_HOLE_PLATE_4-1-C3,Geometry Group,,673d26ab-4aaf-5dbc-9da8-4550864e23a4,,,,,,,,,
558,17756549,17760287,Aspects,Geometry Group,,9d62754d-2fa1-5f31-9aef-c8792fca3024,,,,,,,,,
559,17764373,17768111,Aspects,Geometry Group,,a5b1f6ad-64b2-5767-b7ec-55bb0ee42a7f,,,,,,,,,
560,17772197,17775929,Aspects,Geometry Group,,8ebb7873-7b82-5033-ab45-dafe9a2409d8,,,,,,,,,
561,17778726,17782474,Aspects,Geometry Group,,96d29cd9-b66b-534d-9f47-02bc8383dd43,,,,,,,,,
562,17852372,17856280,CW-002-TRAY-0101,Geometry Group,,9d76e87d-8351-58c3-9c7c-4bed2fe1493e,,,,,,,,,
563,17857651,17861554,CW-002-TRAY-0102,Geometry Group,,2344ef1b-3712-582c-990e-f3f9799d9c70,,,,,,,,,
564,17862468,17866376,CW-002-TRAY-0107,Geometry Group,,f09b70c3-1b60-5214-92d1-e6e1157ed524,,,,,,,,,
565,17867290,17871199,CW-002-TRAY-0108,Geometry Group,,f90caec9-ca1a-56b1-9dd4-2a543ee9e0f4,,,,,,,,,
566,17878018,17882052,PR01-ElectricalSystems-ET--0010-TRAY-0001,Geometry Group,,e99b2e76-8e7c-5f8d-bf74-e2641b6c603d,,,,,,,,,
567,17890734,17894654,SlopedDB_Conduit Run-1-21-COND-0002,Geometry Group,,b5672496-be4c-57bc-bea9-1888f7232500,,,,,,,,,
568,17897466,17901385,SlopedDB_Conduit Run-1-22-COND-0002,Geometry Group,,95216287-2d74-58bd-8c8a-804e065d5e96,,,,,,,,,
569,17904197,17908116,SlopedDB_Conduit Run-1-23-COND-0002,Geometry Group,,b6d62107-fb8a-5662-9239-815605458ea0,,,,,,,,,
570,17910928,17914848,SlopedDB_Conduit Run-1-24-COND-0002,Geometry Group,,8a8fbce5-81e7-5db4-8640-69ad770b709b,,,,,,,,,
571,17917660,17921579,SlopedDB_Conduit Run-1-25-COND-0002,Geometry Group,,04072a7c-0d72-5ffa-904d-3fd602eefc60,,,,,,,,,
572,17924391,17928310,SlopedDB_Conduit Run-1-26-COND-0002,Geometry Group,,e7615e28-b842-58c6-aca6-f181a07d186b,,,,,,,,,
573,17944781,17949439,Flange-3662,Geometry Group,,e0824b67-4745-5466-a041-b4aad7ff860b,,,,,,,,,
574,17952598,17957252,Flange-3653,Geometry Group,,07d0aab2-84b6-50da-b032-875287b8a9a5,,,,,,,,,
575,17962286,17966941,Flange-3663,Geometry Group,,46f8789d-1415-5e8e-ad60-c9fd0eefbfb9,,,,,,,,,
576,17971174,17975829,Flange-3641,Geometry Group,,1ef96f5c-1adb-553c-94f7-ce40f465a2d2,,,,,,,,,
577,17997180,18001841,Flange-3636,Geometry Group,,0801a93f-f474-527d-946d-a110abec0381,,,,,,,,,
578,18006086,18010747,Flange-3648,Geometry Group,,30cd38fb-89fd-557e-8c14-2ab902d150a0,,,,,,,,,
579,18014992,18019653,Flange-3652,Geometry Group,,d4028a6a-e036-511a-82dc-7d49e568b7b8,,,,,,,,,
580,18083829,18087508,Aspects,Geometry Group,,abd87ef0-d03e-5ae2-b2eb-29229e09ccea,,,,,,,,,
581,18096627,18100387,Aspects,Geometry Group,,7636d45d-2c32-5249-a066-5e08266ae0d9,,,,,,,,,
582,18102667,18106427,Aspects,Geometry Group,,6cb4aa9a-19bc-58b8-9d9a-0c8020f9d276,,,,,,,,,
583,18112157,18116775,Flange-3610,Geometry Group,,f39d6e38-d97e-5a7e-b7d6-3f5afa6b1235,,,,,,,,,
584,18122436,18127059,Flange-3614,Geometry Group,,997fcdfc-44cc-5bc1-9945-306358626350,,,,,,,,,
585,18127516,18132139,Flange-3615,Geometry Group,,53284d88-6295-5fe8-bcf4-b743b7e1bb3f,,,,,,,,,
586,18132596,18137210,Flange-3616,Geometry Group,,cbe157a5-17b1-525a-879f-b5b1fa30f1ce,,,,,,,,,
587,18137667,18142280,Flange-3617,Geometry Group,,cc4a0d85-d51e-5b44-afb1-9aaa1788c9c5,,,,,,,,,
588,18146484,18151107,Flange-3618,Geometry Group,,1102a4c3-998b-5ac5-8ab1-a462dd3d68ef,,,,,,,,,
589,18151564,18156187,Flange-3619,Geometry Group,,58642289-b8b0-557f-a041-f1235cf00eb6,,,,,,,,,
590,18156644,18161257,Flange-3620,Geometry Group,,7d34b4bd-d0e9-5f04-b9eb-2b74cbdaa913,,,,,,,,,
591,18166194,18170817,Flange-3621,Geometry Group,,140bb0c1-c7ee-584e-bb10-11d5b8189f81,,,,,,,,,
592,18171274,18175896,Flange-3622,Geometry Group,,29084128-2f89-533b-88f2-a392fffa4d67,,,,,,,,,
593,18176353,18180975,Flange-3623,Geometry Group,,512d7ef6-8b43-5082-bd51-1be6a4d28f45,,,,,,,,,
594,18185903,18190525,Flange-3611,Geometry Group,,3d64dcb5-5f21-556e-97bb-5d4e4a8bb2db,,,,,,,,,
595,18190982,18195604,Flange-3612,Geometry Group,,70f848d0-7e3a-58d7-b93c-1790f11f3d2a,,,,,,,,,
596,18196061,18200684,Flange-3613,Geometry Group,,c056e26b-86a9-5fae-8046-41dd226a04ee,,,,,,,,,
597,18207883,18211563,Aspects,Geometry Group,,302e9d79-67e5-5aeb-b999-63ee7c116a43,,,,,,,,,
598,18224876,18229513,Flange-3411,Geometry Group,,d2f79ea9-e62f-5b20-bf10-9ee67c88c549,,,,,,,,,
599,18234478,18239115,Flange-3418,Geometry Group,,a61ca2b5-f8e1-5610-a671-b42086228ff1,,,,,,,,,
600,18259069,18262999,S1211-CS004-EC--0003-COND-0001,Geometry Group,,a2c1e821-45b9-5d51-a78a-85f2be267cb8,,,,,,,,,
601,18263913,18267843,S1211-CS004-EC--0003-COND-0002,Geometry Group,,5b09a9e0-818a-575a-9af1-966923748c89,,,,,,,,,
602,18268757,18272688,S1211-CS004-EC--0003-COND-0003,Geometry Group,,2ca96b2c-011b-59b7-badc-dae6be9d7f55,,,,,,,,,
603,18278137,18282122,S1211-CW-001-ET--0001-TRAY-0002,Geometry Group,,e77e1c64-a773-5c8d-9309-152c512c5eab,,,,,,,,,
604,18285664,18289425,Aspects,Geometry Group,,c2bdc173-fd8b-5b28-84fd-e8588a3fb5b0,,,,,,,,,
605,18294338,18298100,Aspects,Geometry Group,,ea0f51f1-24d1-5742-8fbe-4dc035a2f406,,,,,,,,,
606,18299281,18302971,P-1211A-PC,Geometry Group,,09cbb4d6-7207-510e-882f-a9671f42746a,,,,,,,,,
607,18306816,18310578,Aspects,Geometry Group,,97641778-5135-55df-8de0-d8e1fba277dc,,,,,,,,,
608,18311759,18315449,P-1211B-PC,Geometry Group,,2c08d9fa-0cd1-5d03-9cab-fe88f5ae36a9,,,,,,,,,
609,18319714,18323411,Aspects,Geometry Group,,569d90ad-24d0-54e4-b92b-ad650fac6d61,,,,,,,,,
610,18334546,18339131,Flange-3664,Geometry Group,,b4b9dc4a-7b14-5bec-9777-b0f452c4cca9,,,,,,,,,
611,18339588,18344172,Flange-3665,Geometry Group,,17861e40-cd1d-5d98-8845-b9d868cce648,,,,,,,,,
612,18344629,18349213,Flange-3666,Geometry Group,,88e188af-4881-5bb3-adf3-be1b9e5a8628,,,,,,,,,
613,18352949,18357514,Flange-3668,Geometry Group,,db6880fd-1d8c-598a-ae06-45c4db95efeb,,,,,,,,,
614,18359830,18364415,Flange-3667,Geometry Group,,3400f647-6718-5564-bd60-e17d6893d8b1,,,,,,,,,
615,18399259,18403171,U01-CS002-EC--0001-COND-0005,Geometry Group,,693947ed-0ef7-5a16-a424-27bd6c735b32,,,,,,,,,
616,18404085,18407998,U01-CS002-EC--0001-COND-0006,Geometry Group,,283eda0b-fb76-515c-a977-c2fd3f044930,,,,,,,,,
617,18408912,18412825,U01-CS002-EC--0001-COND-0007,Geometry Group,,6b7bf480-9a7e-5dee-a17e-29386c4e4785,,,,,,,,,
618,18413739,18417650,U01-CS002-EC--0001-COND-0008,Geometry Group,,7fe88f15-a1eb-5ca7-bbe0-05edb6e5fa64,,,,,,,,,
619,18419711,18423380,AC-100,Geometry Group,,956802b1-ce7c-58b0-9000-dc011a812eda,,,,,,,,,
620,18481540,18485213,EC-100,Geometry Group,,3630a5d5-647e-5241-a112-e93dec7ba476,,,,,,,,,
621,18491471,18495455,U01-CW001-ET--0001-TRAY-0012,Geometry Group,,81ae6520-b907-5910-a550-2482517525b4,,,,,,,,,
622,18496826,18500792,U01-CW001-ET--0001-TRAY-0101,Geometry Group,,d950ae79-d321-5588-81f6-35f26bdee5e6,,,,,,,,,
623,18502163,18506147,U01-CW001-ET--0001-TRAY-0102,Geometry Group,,26695e28-f88d-5f39-aa23-8f9b89189fb5,,,,,,,,,
624,18507518,18511489,U01-CW001-ET--0001-TRAY-0201,Geometry Group,,cb5f7df9-4053-5fa8-801b-708b291d1df7,,,,,,,,,
625,18515455,18519414,U01-CW001-ET--0101-TRAY-0001,Geometry Group,,f8572b6e-c38d-506b-827f-a0e1ce1e5de6,,,,,,,,,
626,18522561,18526543,U01-CW001-ET--0203-TRAY-0003,Geometry Group,,dda46bc2-7e40-5932-8e74-43a5036890f7,,,,,,,,,
627,18527457,18531419,U01-CW001-ET--0203-TRAY-0004,Geometry Group,,283b33f6-e86f-5c66-92bc-8ecd90221aad,,,,,,,,,
628,18535315,18539295,U01-CW002-ET--0001-TRAY-0011,Geometry Group,,3e62b0eb-d009-57b9-944f-ab9fb73d80d3,,,,,,,,,
629,18544372,18548339,U01-CW003-ET--0001-TRAY-0001,Geometry Group,,0eb9ec53-b557-5558-8da1-a4097cbb87cb,,,,,,,,,
630,18563804,18565500,Geometry,Geometry Group,,,,,,,,,,,
631,18579770,18584422,Flange-3670,Geometry Group,,50eeba96-90a9-59aa-afd6-6779b81bc180,,,,,,,,,
632,18589001,18593643,Flange-3669,Geometry Group,,f5bd5ca7-8f7c-5c7a-add3-538a4c053ba5,,,,,,,,,
633,18645295,18648970,Aspects,Geometry Group,,213ee16d-25f9-5ac3-96a3-c029f8a9b526,,,,,,,,,
634,18659143,18662916,Aspects,Geometry Group,,396c5fba-761f-50a1-bba2-09f13e3e2a64,,,,,,,,,
635,18665227,18668911,Aspects,Geometry Group,,8678c43a-ca42-5baf-8dcb-a5f139621cce,,,,,,,,,
636,18672200,18675957,Aspects,Geometry Group,,c2c205f9-3c7e-5ac5-87d6-429f12ac0d46,,,,,,,,,
637,18678297,18682069,Aspects,Geometry Group,,f6910a55-6313-55c9-ac2d-88862b2a984c,,,,,,,,,
638,18688500,18693116,Flange-3483,Geometry Group,,081b515c-7e1b-507a-b9d7-28c1d439327c,,,,,,,,,
639,18693573,18698189,Flange-3484,Geometry Group,,976bfb48-ea4a-5f28-a379-e439559a6690,,,,,,,,,
640,18698646,18703274,Flange-3485,Geometry Group,,688efe1e-11e5-5526-85ec-535eb48cb6b3,,,,,,,,,
641,18703731,18708337,Flange-3486,Geometry Group,,d2297af9-c742-50db-9322-760be0d3c0a4,,,,,,,,,
642,18713987,18718604,Flange-3480,Geometry Group,,db18fa0b-334d-55fa-abd9-8941380be63a,,,,,,,,,
643,18719061,18723678,Flange-3481,Geometry Group,,debe165b-edbf-55a0-bef2-18d710715114,,,,,,,,,
644,18724135,18728764,Flange-3482,Geometry Group,,d7f1a64e-7e39-5475-b811-098ba503ba97,,,,,,,,,
645,18733703,18738325,Flange-3455,Geometry Group,,02f3ed40-da01-52a0-a257-43a5e27e043b,,,,,,,,,
646,18738782,18743404,Flange-3456,Geometry Group,,bb4d7856-3d8b-5447-a213-6f71d1856675,,,,,,,,,
647,18743861,18748482,Flange-3457,Geometry Group,,704cafdc-b2fc-5f6d-9946-dab733946d1d,,,,,,,,,
648,18748939,18753560,Flange-3458,Geometry Group,,9aaee4a1-5d15-5b0e-9e31-4a22ca2603a6,,,,,,,,,
649,18754017,18758648,Flange-3459,Geometry Group,,005e7acd-3c71-56a5-8cf5-fea8aba67f40,,,,,,,,,
650,18762492,18767113,Flange-3453,Geometry Group,,3021f036-6014-5a0b-8f03-e17f9264ac70,,,,,,,,,
651,18767570,18772191,Flange-3454,Geometry Group,,f3b9541b-4614-5073-89c2-b2275fcab069,,,,,,,,,
652,18772648,18777270,Flange-3460,Geometry Group,,3108664a-3e0d-5370-bb68-4868b056b58a,,,,,,,,,
653,18777727,18782349,Flange-3461,Geometry Group,,14d45dc8-9a4c-58cb-b56a-f4711085b623,,,,,,,,,
654,18782806,18787437,Flange-3462,Geometry Group,,355d72da-8057-504a-b2f7-da30f76edd0e,,,,,,,,,
655,18792734,18797351,Flange-3463,Geometry Group,,52a40780-4a6d-5a81-ae08-9657a285396c,,,,,,,,,
656,18797808,18802425,Flange-3464,Geometry Group,,8f20d5c5-af4d-5897-a222-fb7c1300f57a,,,,,,,,,
657,18802882,18807499,Flange-3465,Geometry Group,,e2462ffc-752d-5d67-958c-33627dec2d0d,,,,,,,,,
658,18807956,18812562,Flange-3466,Geometry Group,,6ac96fb3-9dd8-5c91-9202-cdcd757681c3,,,,,,,,,
659,18817497,18822115,Flange-3467,Geometry Group,,99176b80-9dd2-5ac0-a84b-104f976a0185,,,,,,,,,
660,18822572,18827190,Flange-3468,Geometry Group,,bb45512a-18cb-5587-b7dc-30e204f6d337,,,,,,,,,
661,18827647,18832254,Flange-3469,Geometry Group,,7802ebf4-169f-5d4e-802c-9c791476a0d5,,,,,,,,,
662,18832711,18837318,Flange-3470,Geometry Group,,a162cd6c-752a-55e8-8c6e-41c7680fd37a,,,,,,,,,
663,18841923,18846560,Flange-2001,Geometry Group,,1a999757-5d48-5977-aeaf-3b6fa73aa0ff,,,,,,,,,
664,18847017,18851664,Flange-2002,Geometry Group,,ab166508-f994-5b01-932b-c990cb23011f,,,,,,,,,
665,18852121,18856768,Flange-2003,Geometry Group,,700f7beb-e46c-555e-864a-35009bb7fd80,,,,,,,,,
666,18857225,18861870,Flange-2004,Geometry Group,,c69e19e3-7c2f-5dda-8b98-7495ce27fd9b,,,,,,,,,
667,18862327,18866980,Flange-2011,Geometry Group,,93d9b864-0037-57ea-9a77-1c5a0a8755c2,,,,,,,,,
668,18898782,18902313,Utility_PLATE_2-1-C2,Geometry Group,,22c2039f-bfeb-5740-a49d-11d2c5aaffb9,,,,,,,,,
669,18904279,18907810,Utility_PLATE_2-1-C3,Geometry Group,,5e081260-639f-5525-a64d-678b59f10d1b,,,,,,,,,
670,18912677,18917261,Flange-3518,Geometry Group,,585eb132-5ef3-5368-837f-b6c65cb07b97,,,,,,,,,
671,18917718,18922302,Flange-3519,Geometry Group,,cd7181ff-447d-5c39-9e13-144c9abcf9dc,,,,,,,,,
672,18927156,18931742,Flange-3516,Geometry Group,,ddfb0e94-402a-53ea-946b-f7aceb502ebd,,,,,,,,,
673,18934786,18939356,Flange-3714,Geometry Group,,34828f3a-0860-526b-bae2-9c095d4dcff3,,,,,,,,,
674,18942413,18947004,Flange-3512,Geometry Group,,24eaceaa-cb73-568e-866b-9bd0dc73e98c,,,,,,,,,
675,18947461,18952052,Flange-4202,Geometry Group,,b47934ba-c3d5-5973-8efc-ad30cc4f5a5c,,,,,,,,,
676,18954734,18959320,Flange-3509,Geometry Group,,748b747a-ded5-5edf-ba5a-bad1cac4f3f2,,,,,,,,,
677,18962364,18966941,Flange-3713,Geometry Group,,cd04baec-f116-524b-9989-97ff22139d9d,,,,,,,,,
678,18971454,18975072,Utility_FOUR_HOLE_PLATE_4-1-C2,Geometry Group,,fb62c20b-c881-59c3-b404-16267ff9835c,,,,,,,,,
679,18977758,18982340,Flange-3506,Geometry Group,,286df51b-b6fd-53be-a651-b9c5f1ff0c76,,,,,,,,,
