mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
10,12806779,12811356,Flange-1708,Geometry Group,SP3D Entity,4231bdcb-bdc4-5165-b4ec-e416d54f940d,@a=0027!!80005##297894392573005349,Flange-1708,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0049-1S3984,,,,Working,New,
11,12819122,12823679,Flange-1701,Geometry Group,SP3D Entity,5015f101-88ff-5f0d-8ef3-9934259352ae,@a=0027!!80005##438631865958859997,Flange-1701,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0050-1S3984,,,,Working,New,
12,12824136,12828716,Flange-1703,Geometry Group,SP3D Entity,3877dcdd-5774-516f-915a-fc051233dd49,@a=0027!!80005##438631865958859958,Flange-1703,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0050-1S3984,,,,Working,New,
13,12841981,12846558,Flange-1710,Geometry Group,SP3D Entity,2ab46254-d3f8-5b0b-a929-d80080b307fa,@a=0027!!80005##297894392573005400,Flange-1710,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0052-1S3984,,,,Working,New,
14,12852876,12857456,Flange-1702,Geometry Group,SP3D Entity,f7a28d29-e54b-5806-a9ff-9380f70e0990,@a=0027!!80005##438631865958860021,Flange-1702,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0053-1S3984,,,,Working,New,
15,12864498,12869073,Flange-1706,Geometry Group,SP3D Entity,5b4afeaf-1f80-515e-81ea-8600f71062d9,@a=0027!!80005##297894392573004342,Flange-1706,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0054-1S3984,,,,Working,New,
16,12869530,12874081,Flange-1709,Geometry Group,SP3D Entity,6562237b-80dd-53cc-a4a4-e818fc3630b0,@a=0027!!80005##438631865958861245,Flange-1709,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0054-1S3984,,,,Working,New,
17,12877796,12882330,Weldolet-0401,Geometry Group,SP3D Entity,48cc2124-e0db-58e2-8716-0ec7cffa70f6,@a=0027!!80005##297894392573004304,Weldolet-0401,TRAINING\A1\U12\Process\Pipelines\U12-2-MZ-0054-1S3984,,,,Working,New,
18,12886476,12891047,Flange-1703,Geometry Group,SP3D Entity,ccc80253-39fd-5e99-adc8-adf2c9362fc8,@a=0027!!80005##297894392573003931,Flange-1703,TRAINING\A1\U12\Process\Pipelines\U12-3-MZ-0055-1S3984,,,,Working,New,
19,12942932,12946814,CT-ET--0003-TRAY-0002,Geometry Group,SP3D Entity,5b5633c3-8b68-5f1a-919b-78abe6ea8a29,@a=0027!!80056##317021607055130872,CT-ET--0003-TRAY-0002,TRAINING\A2\U01\Electrical\Control\CT\CT-ET--0003,,,,Working,New,
20,12948090,12951972,CT-ET--0003-TRAY-0004,Geometry Group,SP3D Entity,9c65fb61-775f-5c3f-9c82-13a030d7022f,@a=0027!!80056##317021607055130907,CT-ET--0003-TRAY-0004,TRAINING\A2\U01\Electrical\Control\CT\CT-ET--0003,,,,Working,New,
21,12953248,12957136,CT-ET--0003-TRAY-0006,Geometry Group,SP3D Entity,e71cecf4-1cc2-5ec3-ae1a-92e53e47f46a,@a=0027!!80056##317021607055130933,CT-ET--0003-TRAY-0006,TRAINING\A2\U01\Electrical\Control\CT\CT-ET--0003,,,,Working,New,
22,12958412,12962299,CT-ET--0003-TRAY-0008,Geometry Group,SP3D Entity,41a77313-1ba7-5049-955a-ec26dcf73aa2,@a=0027!!80056##317021607055130969,CT-ET--0003-TRAY-0008,TRAINING\A2\U01\Electrical\Control\CT\CT-ET--0003,,,,Working,New,
23,12963575,12967457,CT-ET--0003-TRAY-0010,Geometry Group,SP3D Entity,f20e3575-ebe1-58a5-8d1f-a2fff37df5c2,@a=0027!!80056##317021607055131001,CT-ET--0003-TRAY-0010,TRAINING\A2\U01\Electrical\Control\CT\CT-ET--0003,,,,Working,New,
24,12972777,12976663,CT-ET--0004-TRAY-0002,Geometry Group,SP3D Entity,6120a3a2-974a-5e8c-92a0-e2178294953c,@a=0027!!80056##317021607055131072,CT-ET--0004-TRAY-0002,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
25,12977939,12981825,CT-ET--0004-TRAY-0004,Geometry Group,SP3D Entity,a97b2433-7daf-5fa7-9974-43c0e48788cd,@a=0027!!80056##317021607055131112,CT-ET--0004-TRAY-0004,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
26,12983101,12986993,CT-ET--0004-TRAY-0006,Geometry Group,SP3D Entity,24d671e3-dff6-5a5e-ada6-156fb5744cbe,@a=0027!!80056##317021607055131145,CT-ET--0004-TRAY-0006,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
27,12988269,12992160,CT-ET--0004-TRAY-0008,Geometry Group,SP3D Entity,dcd2fbbf-ea14-5d66-a971-d77cbfc82d30,@a=0027!!80056##317021607055131169,CT-ET--0004-TRAY-0008,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
28,12993436,12997309,CT-ET--0004-TRAY-0010,Geometry Group,SP3D Entity,190746b4-b776-5715-ae09-27f4f7c84678,@a=0027!!80056##317021607055131219,CT-ET--0004-TRAY-0010,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
29,12998585,13002471,CT-ET--0004-TRAY-0012,Geometry Group,SP3D Entity,95c6a928-5496-57e6-a6f6-722180c92ea5,@a=0027!!80056##317021607055131278,CT-ET--0004-TRAY-0012,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
30,13003747,13007614,CT-ET--0004-TRAY-0102,Geometry Group,SP3D Entity,5d3905d1-b616-55ef-bb3f-38cf68c65639,@a=0029!!80056##10800591038699929670,CT-ET--0004-TRAY-0102,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
31,13008528,13012413,CT-ET--0004-TRAY-0103,Geometry Group,SP3D Entity,4863c621-4368-51bc-9049-3e1d600f2ebf,@a=0029!!80056##10800591038699929708,CT-ET--0004-TRAY-0103,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
32,13014051,13017919,CT-ET--0004-TRAY-0108,Geometry Group,SP3D Entity,42fd5ed1-a858-5833-ab72-8e879da5273c,@a=0029!!80056##10800591038699929889,CT-ET--0004-TRAY-0108,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
33,13019195,13023075,CT-ET--0004-TRAY-0110,Geometry Group,SP3D Entity,ebcb96c5-e71f-5dd7-9961-14bb4524829c,@a=0029!!80056##10800591038699929950,CT-ET--0004-TRAY-0110,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
34,13024351,13028231,CT-ET--0004-TRAY-0112,Geometry Group,SP3D Entity,9fd297b8-c4eb-506c-b5f3-d01243d736f5,@a=0029!!80056##10800591038699929973,CT-ET--0004-TRAY-0112,TRAINING\A2\U01\Electrical\Low Voltage\CT\CT-ET--0004,,,,Working,New,
35,13036419,13040128,Aspects,Geometry Group,SP3D Entity,10a0d546-e226-5b95-aaae-90b5faa28b9d,@a=0027!!20014##304073757414204601,E-102,TRAINING\A2\U01\Equipment,,,,Working,New,
36,13049181,13052897,Aspects,Geometry Group,SP3D Entity,437d3174-b5e2-547b-983f-29770915fced,@a=0027!!20014##304073757414205528,Pump-001,TRAINING\A2\U01\Equipment,,,,Working,New,
37,13055185,13058901,Aspects,Geometry Group,SP3D Entity,631ee5d5-040b-53fa-9ec1-945598d265c8,@a=0027!!20014##304073757414205583,Pump-002,TRAINING\A2\U01\Equipment,,,,Working,New,
38,13064525,13069072,Flange-0075,Geometry Group,SP3D Entity,59bd7579-59c0-5554-83ba-2ba74d0dbd7d,@a=0027!!80005##301821981541743772,Flange-0075,TRAINING\A2\U01\Process\1001-P\U01-10-P-0006-1C0031,,,,Working,New,
39,13069529,13074075,Flange-0076,Geometry Group,SP3D Entity,7b105017-c62c-5013-81e0-92f46a6f6803,@a=0027!!80005##301821981541743891,Flange-0076,TRAINING\A2\U01\Process\1001-P\U01-10-P-0006-1C0031,,,,Working,New,
40,13078583,13083130,Flange-0078,Geometry Group,SP3D Entity,347baaef-e866-5778-8047-c611dba66030,@a=0027!!80005##301821981541744647,Flange-0078,TRAINING\A2\U01\Process\1001-P\U01-10-P-0008-1C0031,,,,Working,New,
41,13083587,13088133,Flange-0079,Geometry Group,SP3D Entity,e187ee8d-8e44-5274-aa43-7eaf68e8d1a9,@a=0027!!80005##301821981541744755,Flange-0079,TRAINING\A2\U01\Process\1001-P\U01-10-P-0008-1C0031,,,,Working,New,
42,13091189,13095727,Flange-0074,Geometry Group,SP3D Entity,d134dd13-987b-59c4-8e15-893a55b8eff0,@a=0027!!80005##301821981541743629,Flange-0074,TRAINING\A2\U01\Process\1001-P\U01-8-P-0005-1C0031,,,,Working,New,
43,13097335,13101873,Flange-0077,Geometry Group,SP3D Entity,decda927-34cc-5664-bfc7-49d559fc5211,@a=0027!!80005##301821981541744512,Flange-0077,TRAINING\A2\U01\Process\1001-P\U01-8-P-0007-1C0031,,,,Working,New,
44,13157919,13161631,Aspects,Geometry Group,SP3D Entity,0d8d606f-120a-52a4-997b-c8fec84fb1ed,@a=0027!!20014##319273411730735858,P-162,TRAINING\A2\U02\Equipment,,,,Working,New,
45,13163915,13167630,Aspects,Geometry Group,SP3D Entity,5bc59cdb-027a-5fbd-8ffc-619d3c7113dc,@a=0027!!20014##319273411730740062,PUS2-01,TRAINING\A2\U02\Equipment,,,,Working,New,
46,13171000,13174715,Aspects,Geometry Group,SP3D Entity,23ca2876-ea5e-5905-861e-40fbac5130ab,@a=0027!!20014##304073779534103333,PUS2-02,TRAINING\A2\U02\Equipment,,,,Working,New,
47,13178077,13181785,Aspects,Geometry Group,SP3D Entity,cc2e0274-1098-514e-bd12-209a914230ab,@a=0027!!20014##319273411730735112,T-162,TRAINING\A2\U02\Equipment,,,,Working,New,
48,13187703,13191402,Aspects,Geometry Group,SP3D Entity,05145dce-00e8-5ef9-9c6d-e8db489a363f,@a=0027!!20014##319273411730739990,TA-101,TRAINING\A2\U02\Equipment,,,,Working,New,
49,13197547,13199243,Geometry,Geometry,SP3D Entity,,,,,,,,,,
50,13208618,13213167,Flange-0081,Geometry Group,SP3D Entity,24994913-4087-5e9c-a915-fee52c05f10b,@a=0027!!80005##301821981541745744,Flange-0081,TRAINING\A2\U02\Process\2001-P\U02-6-P-0002-1C0031,,,,Working,New,
51,13213624,13218173,Flange-0107,Geometry Group,SP3D Entity,35083f40-b1a1-5b36-9675-b1a0a5ff0344,@a=0027!!80005##300696085500265604,Flange-0107,TRAINING\A2\U02\Process\2001-P\U02-6-P-0002-1C0031,,,,Working,New,
52,13235503,13239969,Cap-0011,Geometry Group,SP3D Entity,3e260347-f61e-5671-a52d-0ca04ef49b63,@a=0027!!80005##313080984747246583,Cap-0011,TRAINING\A2\U02\Process\2003-P\U02-1-P-0015-1C0031,,,,Working,New,
53,13246645,13251185,Flange-0113,Geometry Group,SP3D Entity,1d0411f3-3fb4-56b8-9349-3624531b2aae,@a=0027!!80005##313080984747245717,Flange-0113,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
54,13251642,13256181,Flange-0114,Geometry Group,SP3D Entity,b08875b5-2d71-5dbc-9596-8d4c7f286082,@a=0027!!80005##313080984747245763,Flange-0114,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
55,13256638,13261177,Flange-0115,Geometry Group,SP3D Entity,497ae302-7606-5054-a35e-01e65093a3c6,@a=0027!!80005##313080984747245809,Flange-0115,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
56,13261634,13266174,Flange-0601,Geometry Group,SP3D Entity,53d33702-e54c-585c-b196-c076bb3f3b3c,@a=0027!!80005##299570582369536169,Flange-0601,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
57,13266631,13271179,Flange-0602,Geometry Group,SP3D Entity,33d65fc9-979e-57e5-8bd6-cb859e43a50b,@a=0027!!80005##299570582369536202,Flange-0602,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
58,13271636,13276161,Flange-0604,Geometry Group,SP3D Entity,00a7705f-05a5-5ab2-853c-20ce7a97ae72,@a=0027!!80005##299570582369536349,Flange-0604,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
59,13276618,13281153,Flange-0605,Geometry Group,SP3D Entity,e2f831b0-8411-541e-9754-e8254e96415e,@a=0027!!80005##299570582369536751,Flange-0605,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
60,13281610,13286145,Flange-0616,Geometry Group,SP3D Entity,c1616ed8-e940-5a6f-ab26-fd3f6acba464,@a=0027!!80005##298444682850271718,Flange-0616,TRAINING\A2\U02\Process\2003-P\U02-6-P-0014-1C0031,,,,Working,New,
61,13292834,13297314,Cap-0201,Geometry Group,SP3D Entity,3e29de29-383d-5880-981f-af8d29a07b18,@a=0027!!80005##299570542144525605,Cap-0201,TRAINING\A2\U02\Process\2004-P\U02-1-P-0101-1C0031,,,,Working,New,
62,13300732,13305272,Flange-0121,Geometry Group,SP3D Entity,11d13564-68b1-537d-896c-37002506ee39,@a=0027!!80005##313080984747247012,Flange-0121,TRAINING\A2\U02\Process\2004-P\U02-6-P-0002-1C0031,,,,Working,New,
63,13305729,13310268,Flange-0122,Geometry Group,SP3D Entity,77af4af6-5b31-5269-b32d-c25072828a20,@a=0027!!80005##313080984747247063,Flange-0122,TRAINING\A2\U02\Process\2004-P\U02-6-P-0002-1C0031,,,,Working,New,
64,13310725,13315264,Flange-0612,Geometry Group,SP3D Entity,dbc2d1b8-77dd-5be7-a361-0fad5a19d8f5,@a=0027!!80005##298444682850271434,Flange-0612,TRAINING\A2\U02\Process\2004-P\U02-6-P-0002-1C0031,,,,Working,New,
65,13315721,13320261,Flange-0613,Geometry Group,SP3D Entity,4e8d7167-1a76-5552-a014-50eb35d4e568,@a=0027!!80005##298444682850271520,Flange-0613,TRAINING\A2\U02\Process\2004-P\U02-6-P-0002-1C0031,,,,Working,New,
66,13320718,13325266,Flange-0614,Geometry Group,SP3D Entity,4892abb7-2dde-52dc-a903-f7b95bb541bb,@a=0027!!80005##298444682850271579,Flange-0614,TRAINING\A2\U02\Process\2004-P\U02-6-P-0002-1C0031,,,,Working,New,
67,13363265,13366908,Aspects,Geometry Group,SP3D Entity,09ddcc1b-b7c1-566c-b324-79794db85558,@a=0027!!20014##304073779534103776,B-101,TRAINING\A2\U03\Equipment,,,,Working,New,
68,13371374,13375086,Aspects,Geometry Group,SP3D Entity,dab557cd-c185-51a4-8180-772adfecd911,@a=0027!!20014##304073779534102588,P-101,TRAINING\A2\U03\Equipment,,,,Working,New,
69,13377362,13381064,Aspects,Geometry Group,SP3D Entity,1fb34780-fccc-5fc2-a3d0-57bb9c25b142,@a=0027!!20014##304073757414195246,T-101,TRAINING\A2\U03\Equipment,,,,Working,New,
70,13386714,13391279,Flange-1601,Geometry Group,SP3D Entity,982c99ba-4a7d-5879-945f-0ece42a44651,@a=0027!!80005##436658296586961105,Flange-1601,TRAINING\A2\U03\Equipment\T-101\T-101 Trim\U03-2-Undefined-0001-1C0031,,,,Working,New,
71,13393281,13397837,Flange-1602,Geometry Group,SP3D Entity,dd64df23-c1fc-5ad1-8a60-a7a965e299c3,@a=0027!!80005##436658296586961242,Flange-1602,TRAINING\A2\U03\Equipment\T-101\T-101 Trim\U03-2-Undefined-0002-1C0031,,,,Working,New,
72,13449705,13454250,Flange-0008,Geometry Group,SP3D Entity,ab8c04f9-2dbf-5d95-b971-a675ce552fba,@a=0027!!80005##315051303987517358,Flange-0008,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
73,13454707,13459252,Flange-0009,Geometry Group,SP3D Entity,0d810faf-bfb0-55ce-b2ff-464e1f2e5232,@a=0027!!80005##315051303987517379,Flange-0009,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
74,13459709,13464238,Flange-0020,Geometry Group,SP3D Entity,d7ec28ae-1e3e-5aa4-8bb1-6a35bacf275c,@a=0027!!80005##315051303987520152,Flange-0020,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
75,13464695,13469224,Flange-0021,Geometry Group,SP3D Entity,38af4fac-abf1-5a70-b7ba-a3855acc6deb,@a=0027!!80005##315051303987520553,Flange-0021,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
76,13469681,13474211,Flange-0026,Geometry Group,SP3D Entity,15738abf-45c9-5edf-9cf6-7881e604dce8,@a=0027!!80005##315051303987521334,Flange-0026,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
77,13474668,13479198,Flange-0027,Geometry Group,SP3D Entity,2231bdb6-9cb4-56ab-a392-c283d9d4df56,@a=0027!!80005##315051303987521345,Flange-0027,TRAINING\A2\U03\Water\300-W\U03-10-W-0002-1C0031,,,,Working,New,
78,13486602,13491140,Flange-1401,Geometry Group,SP3D Entity,a52b760c-0766-54b6-b21b-17f38fc5e68c,@a=0027!!80005##298172143388655920,Flange-1401,TRAINING\A2\U03\Water\300-W\U03-10-W-0302-1C0031,,,,Working,New,
79,13493838,13498369,Flange-2213,Geometry Group,SP3D Entity,e9fa4346-ef79-5c9e-9ff4-690668f86967,@a=0027!!80005##303530692874604260,Flange-2213,TRAINING\A2\U03\Water\300-W\U03-10-W-0403-1C0031,,,,Working,New,
80,13501063,13505610,Flange-0024,Geometry Group,SP3D Entity,90c112a5-f82b-5571-adb6-a00956da36af,@a=0027!!80005##315051303987521221,Flange-0024,TRAINING\A2\U03\Water\300-W\U03-3-W-0003-1C0031,,,,Working,New,
81,13506067,13510614,Flange-0025,Geometry Group,SP3D Entity,b989570b-90dd-5d2f-85d8-198c94110765,@a=0027!!80005##315051303987521231,Flange-0025,TRAINING\A2\U03\Water\300-W\U03-3-W-0003-1C0031,,,,Working,New,
82,13512157,13516682,Weldolet-0002,Geometry Group,SP3D Entity,5bd35cfd-4458-5488-8e03-a9f331c02186,@a=0027!!80005##315051303987515486,Weldolet-0002,TRAINING\A2\U03\Water\300-W\U03-3-W-0003-1C0031,,,,Working,New,
83,13518652,13523187,Flange-0006,Geometry Group,SP3D Entity,168644fd-a7bb-53da-b826-9cd2ef3d23c2,@a=0027!!80005##315051303987513651,Flange-0006,TRAINING\A2\U03\Water\300-W\U03-8-W-0001-1C0031,,,,Working,New,
84,13526976,13531499,Flange-0007,Geometry Group,SP3D Entity,00294328-8b61-5a7e-80ef-c6123cb0eceb,@a=0027!!80005##315051303987516048,Flange-0007,TRAINING\A2\U03\Water\301-W\U03-1-W-0001-1C0031,,,,Working,New,
85,13533404,13537916,Sockolet-0301,Geometry Group,SP3D Entity,e08229c7-6d88-5107-9ae5-ae0d443f9442,@a=0027!!80005##298444683239686234,Sockolet-0301,TRAINING\A2\U03\Water\301-W\U03-1-W-0001-1C0031,,,,Working,New,
86,13542898,13547418,Flange-2212,Geometry Group,SP3D Entity,3b40cdf5-5fe5-52a7-a8bf-1341e3595edc,@a=0027!!80005##303530692874600616,Flange-2212,TRAINING\A2\U03\Water\302-W\U03-200-W-0003-8X7687B,,,,Working,New,
87,13560067,13564582,Flange-0701,Geometry Group,SP3D Entity,fef179d1-3659-565d-a466-58823b5ebc3c,@a=0027!!80005##297601623396320632,Flange-0701,TRAINING\A2\U03\Water\303-W\U03-6-W-0001-1C0031,,,,Working,New,
88,13565039,13569554,Flange-0703,Geometry Group,SP3D Entity,0446270e-8ec8-5eb5-87ae-4b072a219f93,@a=0027!!80005##297601623396321316,Flange-0703,TRAINING\A2\U03\Water\303-W\U03-6-W-0001-1C0031,,,,Working,New,
89,13597062,13600761,Aspects,Geometry Group,SP3D Entity,b8df4d73-d851-5482-ab60-9312b814e068,@a=0027!!20014##304073757414195351,40V-101,TRAINING\A2\U04\Equipment,,,,Working,New,
90,13603506,13607222,Aspects,Geometry Group,SP3D Entity,35df0d72-f0b5-5f76-8883-6f237c045348,@a=0027!!20014##304073757414195575,41P-101A,TRAINING\A2\U04\Equipment,,,,Working,New,
91,13609510,13613226,Aspects,Geometry Group,SP3D Entity,07e3fa21-3a2c-571f-b248-fa99b6fa4fe3,@a=0027!!20014##319273411730735604,41P-101B,TRAINING\A2\U04\Equipment,,,,Working,New,
92,13621048,13625547,Cap-0102,Geometry Group,SP3D Entity,75fa2272-749f-5e3d-81b3-3eacf0011ef2,@a=0027!!80005##298444541420439550,Cap-0102,TRAINING\A2\U04\Process\400-P\U04-0.75-P-0014-1C0031,,,,Working,New,
93,13631137,13635679,Flange-2401,Geometry Group,SP3D Entity,9e630e49-7433-5761-9230-fc67855e07ff,@a=0028!!80005##2767013123230335096,Flange-2401,TRAINING\A2\U04\Process\400-P\U04-1-P-0202-1C0031,,,,Working,New,
94,13636136,13640674,Flange-2402,Geometry Group,SP3D Entity,351b0849-41c4-5ca9-9930-a2995d3e0b15,@a=0028!!80005##2767013123230335098,Flange-2402,TRAINING\A2\U04\Process\400-P\U04-1-P-0202-1C0031,,,,Working,New,
95,13646264,13650815,Flange-0012,Geometry Group,SP3D Entity,4cc9efc3-d975-5814-a34b-d3ceeaf6674c,@a=0027!!80005##315051303987519117,Flange-0012,TRAINING\A2\U04\Process\400-P\U04-3-P-0002-1C0031,,,,Working,New,
96,13653147,13657701,Flange-0018,Geometry Group,SP3D Entity,9d0ec9ea-7c2a-5051-8f01-801f7bee0715,@a=0027!!80005##315051303987519962,Flange-0018,TRAINING\A2\U04\Process\400-P\U04-3-P-0006-1C0031,,,,Working,New,
97,13658158,13662712,Flange-0019,Geometry Group,SP3D Entity,b7d10794-4fa3-522f-9f67-fd4f061645cf,@a=0027!!80005##315051303987519972,Flange-0019,TRAINING\A2\U04\Process\400-P\U04-3-P-0006-1C0031,,,,Working,New,
98,13664617,13669148,Weldolet-0003,Geometry Group,SP3D Entity,f554ae99-2130-5e91-8803-7820c3b39201,@a=0027!!80005##315051303987519860,Weldolet-0003,TRAINING\A2\U04\Process\400-P\U04-3-P-0006-1C0031,,,,Working,New,
99,13673652,13678213,Flange-0002,Geometry Group,SP3D Entity,5aa8e65c-ae37-59bb-b119-df1c7724b444,@a=0027!!80005##315051303987512267,Flange-0002,TRAINING\A2\U04\Process\400-P\U04-4-P-0001-1C0031,,,,Working,New,
100,13678670,13683215,Flange-0010,Geometry Group,SP3D Entity,efb3f727-91a8-5697-acd5-40b48a732dd0,@a=0027!!80005##315051303987517683,Flange-0010,TRAINING\A2\U04\Process\400-P\U04-4-P-0001-1C0031,,,,Working,New,
101,13683672,13688221,Flange-0011,Geometry Group,SP3D Entity,f1ca207d-f974-54d2-83bf-2183ea1b0195,@a=0027!!80005##315051303987517793,Flange-0011,TRAINING\A2\U04\Process\400-P\U04-4-P-0001-1C0031,,,,Working,New,
102,13692725,13697276,Flange-0013,Geometry Group,SP3D Entity,d90bbb7c-fe74-5eb3-9feb-fceded6401d7,@a=0027!!80005##315051303987519296,Flange-0013,TRAINING\A2\U04\Process\400-P\U04-4-P-0003-1C0031,,,,Working,New,
103,13697733,13702275,Flange-0014,Geometry Group,SP3D Entity,6dd5f95e-2e14-5464-92dd-de7ff3ea353b,@a=0027!!80005##315051303987519335,Flange-0014,TRAINING\A2\U04\Process\400-P\U04-4-P-0003-1C0031,,,,Working,New,
104,13702732,13707274,Flange-0015,Geometry Group,SP3D Entity,1c72f1ea-cd3c-5240-b9d6-ccb9b5559229,@a=0027!!80005##315051303987519384,Flange-0015,TRAINING\A2\U04\Process\400-P\U04-4-P-0003-1C0031,,,,Working,New,
105,13711778,13716331,Flange-0213,Geometry Group,SP3D Entity,da97a984-044b-5f04-8295-ae1ef5692c6e,@a=0027!!80005##298444540514928673,Flange-0213,TRAINING\A2\U04\Process\400-P\U04-4-P-0011-1C0031,,,,Working,New,
106,13716788,13721337,Flange-0214,Geometry Group,SP3D Entity,226d51da-8063-5706-ae58-ec3011130911,@a=0027!!80005##298444540514928689,Flange-0214,TRAINING\A2\U04\Process\400-P\U04-4-P-0011-1C0031,,,,Working,New,
107,13726203,13730756,Flange-0016,Geometry Group,SP3D Entity,e3c72c36-6375-565c-8c85-29a518b46e6a,@a=0027!!80005##315051303987519549,Flange-0016,TRAINING\A2\U04\Process\400-P\U04-6-P-0004-1C0031,,,,Working,New,
108,13733088,13737631,Flange-0017,Geometry Group,SP3D Entity,7e3fdc2d-3cd3-597a-8ff7-7063502f7519,@a=0027!!80005##315051303987519730,Flange-0017,TRAINING\A2\U04\Process\400-P\U04-6-P-0005-1C0031,,,,Working,New,
109,13738088,13742637,Flange-0219,Geometry Group,SP3D Entity,fc8a21a0-d6eb-5d89-8ca4-a4c9cb3defff,@a=0027!!80005##298444540514931031,Flange-0219,TRAINING\A2\U04\Process\400-P\U04-6-P-0005-1C0031,,,,Working,New,
110,13747874,13752414,Flange-0004,Geometry Group,SP3D Entity,75f88432-0820-5850-82f5-c4bb7dbbe209,@a=0027!!80005##315051303987512652,Flange-0004,TRAINING\A2\U04\Process\401-P\U04-4-P-0001-1C0031,,,,Working,New,
111,13752871,13757433,Flange-0053,Geometry Group,SP3D Entity,72254822-7a61-51c4-ae15-58a39010bae8,@a=0027!!80005##301821981541740332,Flange-0053,TRAINING\A2\U04\Process\401-P\U04-4-P-0001-1C0031,,,,Working,New,
112,13761958,13766457,Cap-0101,Geometry Group,SP3D Entity,19e41ea8-e1a3-50ab-8129-b7046ff30a57,@a=0027!!80005##298444541420439372,Cap-0101,TRAINING\A2\U04\Process\402-P\U04-0.75-P-0015-1C0031,,,,Working,New,
113,13769875,13774428,Flange-0211,Geometry Group,SP3D Entity,095ce973-fb57-5933-bf97-a243afab227f,@a=0027!!80005##298444540514928572,Flange-0211,TRAINING\A2\U04\Process\402-P\U04-3-P-0102-1C0031,,,,Working,New,
114,13774885,13779434,Flange-0212,Geometry Group,SP3D Entity,53e4addc-1244-59d2-9b00-a73b58554b9f,@a=0027!!80005##298444540514928588,Flange-0212,TRAINING\A2\U04\Process\402-P\U04-3-P-0102-1C0031,,,,Working,New,
115,13785660,13787356,Geometry,Geometry,SP3D Entity,,,,,,,,,,
116,13792431,13794127,Geometry,Geometry,SP3D Entity,,,,,,,,,,
117,13800266,13801962,Geometry,Geometry,SP3D Entity,,,,,,,,,,
118,13806466,13811006,Flange-0005,Geometry Group,SP3D Entity,88869d97-4d0b-5ad7-b7c0-16d98677dec0,@a=0027!!80005##315051303987513239,Flange-0005,TRAINING\A2\U04\Process\402-P\U04-4-P-0001-1C0031,,,,Working,New,
119,13811463,13816016,Flange-0209,Geometry Group,SP3D Entity,204f6fe4-8ed6-50ca-9117-adfe1129fcb9,@a=0027!!80005##298444540514928390,Flange-0209,TRAINING\A2\U04\Process\402-P\U04-4-P-0001-1C0031,,,,Working,New,
120,13816473,13821022,Flange-0210,Geometry Group,SP3D Entity,7366ec69-3f2b-5710-bc16-fc5c94729cfc,@a=0027!!80005##298444540514928502,Flange-0210,TRAINING\A2\U04\Process\402-P\U04-4-P-0001-1C0031,,,,Working,New,
